dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.713,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.255924721,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.742,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.727170194,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.602,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.759166848,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.669,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.623015103,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.626,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.43605086,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.747,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,14.16712834,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.562,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.653853678,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.504,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.479661105,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.677,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,6.798365754,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.684,26.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.391665914,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,11.26348574,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.417106608,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,29.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,,26.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.649873751,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.909,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,11.50576634,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.893,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,11.21906249,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.937,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.566839899,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.478,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.89287174,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.93,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.760042275,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.929,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.06102101,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.9,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,10.80384335,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.935,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.757355928,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.898,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.15981836,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.823,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.172489705,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.005,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,11.75534264,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.652,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,13.68508914,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.816,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.513594909,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.17,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,8.87734923,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.893,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,7.020886663,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.898,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,12.74580548,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.837,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.71306368,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.709,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,8.44273204,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.908,23.5,,,,,,,,,Diploid fish,nmolO2/h/ind,9.707168946,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,26.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.669,23.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.112200187,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.798,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,13.20083727,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.93,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,13.3622824,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.968,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,13.31510468,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.929,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,13.5045225,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.788,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,15.15799779,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.913,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,15.26462327,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.816,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,15.07018004,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,4.044,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,12.75938615,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.91,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,12.51039708,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.856,29.5,,,,,,,,,Diploid fish,nmolO2/h/ind,17.58612661,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,3.477,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,9.082648545,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,13.36396828,
Hermaniuk_et_al_2021,22-02-2023,Adam _Hermaniuk,hylaar@gmail.com,primary,https://doi.org/10.5061/dryad.2280gb5qw,https://doi.org/10.1242/jeb.227124,,Danio_rerio,,freshwater,freshwater,0.1,,,laboratory,,,,,yes,,,23.5,,,,,,,,,,no,,,,,,,,,,,,routine,0.3,,"fluorescence-based oxygen reading device (SDR SensorDish Reader; PreSens, Regensburg, Germany)",0.2,0.3,glass,,closed,aquatic,larva,larva,,,total length,millimeter,,29.5,,,,,,,,,Triploid fish,nmolO2/h/ind,13.34871664,
